time_s,r1_x_km,r1_y_km,r1_z_km,r2_x_km,r2_y_km,r2_z_km,distance_km
1065.0,-359.8802022290083,4876.486602219756,-5005.022559234602,-1911.972374920269,3978.975707920683,-5430.2979450714365,1842.654354922178
1070.0,-392.4253760411618,4861.632999996035,-5017.060450487051,-1942.8009755976602,3957.708733061125,-5434.942528009872,1842.6527102980574
1075.0,-424.95913509539264,4846.637983941903,-5028.952406880542,-1973.5730925993682,3936.326694460214,-5439.4290991153775,1842.6510651781016
1080.0,-457.48053324192915,4831.501992317156,-5040.698084672676,-2004.2878321795574,3914.8302155635424,-5443.7575304339725,1842.6494194937766
1085.0,-489.9886247190342,4816.225467474051,-5052.29714439114,-2034.9443022897847,3893.219923126488,-5447.927698616448,1842.6477731761602
1090.0,-522.4824641806141,4800.808855844143,-5063.749250843386,-2065.541612604871,3871.496447195762,-5451.939484921672,1842.646126155916
1095.0,-554.9611067237545,4785.252607925026,-5075.054073126128,-2096.0788745487384,3849.6604210908326,-5455.79277521976,1842.6444783633635
1100.0,-587.4236079163095,4769.55717826692,-5086.211284634778,-2126.5552013201814,3827.7124813852765,-5459.487459995101,1842.642829728444
1105.0,-619.8690238244097,4753.723025459183,-5097.220563072697,-2156.969707918582,3805.6532678880353,-5463.023434349266,1842.641180180767
1110.0,-652.2964110399843,4737.750612116677,-5108.081590460349,-2187.3215111695745,3783.4834236245692,-5466.400598003765,1842.6395296496244
1115.0,-684.7048267082766,4721.640404866022,-5118.794053144329,-2217.6097297506485,3761.2035948179323,-5469.618855302675,1842.6378780639827
1120.0,-717.0933285552998,4705.39287433175,-5129.357641806244,-2247.833484216704,3738.814430869744,-5472.678115215139,1842.6362253525363
1125.0,-749.460974915318,4689.008495122316,-5139.7720514714865,-2277.9918970255358,3716.3165843410807,-5475.578291337714,1842.6345714436864
1130.0,-781.8068247582717,4672.487745816023,-5150.036981517861,-2308.0840925632683,3693.710710933274,-5478.319301896601,1842.6329162655811
1135.0,-814.1299377171938,4655.831108946815,-5160.152135684102,-2338.1091971697215,3670.9974694686202,-5480.901069749727,1842.6312597461208
1140.0,-846.4293741156115,4639.0390709899575,-5170.117222078243,-2368.06633916373,3648.1775218709963,-5483.323522388696,1842.6296018129735
1145.0,-878.7041949949086,4622.1121223476075,-5179.931953185869,-2397.954648868406,3625.2515331463887,-5485.5865919406115,1842.6279423936132
1150.0,-910.9534621416723,4605.050757334273,-5189.59604587824,-2427.7732586362936,3602.2201713633517,-5487.690215169747,1842.6262814152951
1155.0,-943.1762381150146,4587.85547416215,-5199.1092214202745,-2457.52130287453,3579.0841076333527,-5489.634333479098,1842.6246188051082
1160.0,-975.3715862738696,4570.52677492636,-5208.471205478419,-2487.1979180698886,3555.8440160910477,-5491.418892911785,1842.6229544899677
1165.0,-1007.5385708042567,4553.065165590061,-5217.681728128371,-2516.8022428137947,3532.500573874465,-5493.043844152336,1842.62128839665
1170.0,-1039.6762567465214,4535.471155969463,-5226.740523862689,-2546.3334178272453,3509.0544611051137,-5494.50914252782,1842.6196204517942
1175.0,-1071.7837100225502,4517.74525971872,-5235.647331598255,-2575.7905859856883,3485.5063608679884,-5495.814748008844,1842.6179505819243
1180.0,-1103.859997462945,4499.887994314716,-5244.401894683617,-2605.1728923438286,3461.856959191508,-5496.96062521043,1842.6162787134745
1185.0,-1135.9041868341878,4481.899881041742,-5253.003960906203,-2634.479484160357,3438.106945027368,-5497.946743392746,1842.614604772787
1190.0,-1167.9153468657607,4463.781444976059,-5261.453282499401,-2663.7095109226298,3414.2570102302966,-5498.773076461691,1842.612928686137
1195.0,-1199.892547277218,4445.533214970366,-5269.7496161494955,-2692.8621243712614,3390.3078495377545,-5499.439602969372,1842.6112503797622
1200.0,-1231.8348588052736,4427.155723638131,-5277.892723002499,-2721.936478524663,3366.260160549524,-5499.946306114415,1842.6095697798496
1205.0,-1263.7413532307976,4408.649507337852,-5285.882368670829,-2750.9317297035045,3342.1146437072384,-5500.293173742165,1842.6078868125855
1210.0,-1295.6111034058329,4390.015106157172,-5293.718323239867,-2779.847036555111,3317.8720022738266,-5500.4801983447405,1842.6062014041433
1215.0,-1327.4431832805303,4371.25306389692,-5301.400361274375,-2808.681560077783,3293.532942312864,-5500.507377060941,1842.6045134807264
1220.0,-1359.236667930073,4352.363928055024,-5308.928261824792,-2837.4344636450405,3269.0981726678765,-5500.374711676045,1842.6028229685649
1225.0,-1390.9906335815933,4333.348249810313,-5316.301808433395,-2866.104913029814,3244.568404941526,-5500.082208621454,1842.6011297939187
1230.0,-1422.7041576409683,4314.206584006242,-5323.520789140315,-2894.692076428543,3219.9443534747475,-5499.6298789742,1842.599433883137
1235.0,-1454.3763187196587,4294.939489134498,-5330.584996489442,-2923.195124485204,3195.2267353258035,-5499.017738456335,1842.5977351626454
1240.0,-1486.006196661484,4275.547527318478,-5337.494227534186,-2951.613230315282,3170.416270249251,-5498.245807434164,1842.5960335589664
1245.0,-1517.5928725693427,4256.0312642966965,-5344.248283843101,-2979.945569529637,3145.513680674843,-5497.3141109173575,1842.5943289987335
1250.0,-1549.1354288319096,4236.391269406075,-5350.846971505385,-3008.1913202583214,3120.5196916863565,-5496.222678557928,1842.5926214087153
1255.0,-1580.6329491502831,4216.628115565124,-5357.290101136246,-3036.349663174301,3095.435031000337,-5494.971544649058,1842.5909107158209
1260.0,-1612.0845185645974,4196.74237925704,-5363.577487882136,-3064.419781517121,3070.2604289447727,-5493.560748123816,1842.5891968471328
1265.0,-1643.4892234805918,4176.73464051267,-5369.708951425839,-3092.400861116479,3044.996618437695,-5491.990332553716,1842.5874797299114
1270.0,-1674.8461516961238,4156.60548289341,-5375.684315991446,-3120.292090415711,3019.6443349657175,-5490.2603461471535,1842.5857592916122
1275.0,-1706.154392427664,4136.35549347398,-5381.503410349186,-3148.0926604952188,2994.2043165624896,-5488.370841747708,1842.5840354598968
1280.0,-1737.4130363367115,4115.985262825099,-5387.16606782012,-3175.801765095806,2968.6773037870767,-5486.321876832301,1842.5823081626656
1285.0,-1768.6211755562051,4095.4953849960716,-5392.672126280708,-3203.4186006419427,2943.064039702279,-5484.113513509233,1842.5805773280583
1290.0,-1799.7779037168423,4074.886457497269,-5398.021428167245,-3230.942366264931,2917.365269852885,-5481.745818516073,1842.5788428844796
1295.0,-1830.8823159733972,4054.1590812825048,-5403.213820480151,-3258.372263826015,2891.5817422438327,-5479.218863217427,1842.577104760613
1300.0,-1861.933509030957,4033.3138607313263,-5408.2491547881455,-3285.7074979393797,2865.7142073183322,-5476.532723602559,1842.575362885431
1305.0,-1892.930581171116,4012.3514036312,-5413.127287232268,-3312.9472759950863,2839.7634179358997,-5473.687480282885,1842.5736171882202
1310.0,-1923.8726322781397,3991.272321159592,-5417.848078529778,-3340.090808181926,2813.730129350324,-5470.683218489336,1842.5718675985936
1315.0,-1954.7587638650543,3970.077227865975,-5422.411393977923,-3367.137307510177,2787.6150991875797,-5467.520028069581,1842.5701140465117
1320.0,-1985.5880790997037,3948.7667416537083,-5426.817103457558,-3394.0859898342746,2761.4190874236674,-5464.198003485117,1842.5683564622786
1325.0,-2016.3596828307345,3927.3414837618548,-5431.065081436646,-3420.9360738754153,2735.1428563623845,-5460.7172438082325,1842.5665947765883
1330.0,-2047.0726816135552,3905.802078746875,-5435.155206973618,-3447.6867812440546,2708.7871706130304,-5457.07785271882,1842.5648289205187
1335.0,-2077.726183736223,3884.149154464242,-5439.087363720596,-3474.337336462332,2682.3527970680625,-5453.279938501086,1842.5630588255526
1340.0,-2108.3192992452764,3862.3833420499636,-5442.861439926482,-3500.886966986397,2655.840504880668,-5449.323614040089,1842.5612844236016
1345.0,-2138.8511399715244,3840.505275902002,-5446.4773284399225,-3527.3349032286574,2629.25106544229,-5445.208996818176,1842.5595056470152
1350.0,-2169.3208195557813,3818.5155936616043,-5449.934926712129,-3553.6803785799257,2602.585252360083,-5440.936208911274,1842.5577224285857
1355.0,-2199.7274534745225,3796.414936194547,-5453.23413679956,-3579.9226294314954,2575.8438414343063,-5436.505376985044,1842.5559347015883
1360.0,-2230.0701590655144,3774.2039475722854,-5456.374865366483,-3606.0608951971135,2549.0276106356614,-5431.9166322909105,1842.5541423997838
1365.0,-2260.348055553373,3751.883275052998,-5459.35702368739,-3632.094418334859,2522.1373400825655,-5427.170110661952,1842.5523454574218
1370.0,-2290.5602640750467,3729.4535690625717,-5462.180527649278,-3658.022444368939,2495.173812018373,-5422.265952508669,1842.550543809278
1375.0,-2320.7059077052777,3706.915483175464,-5464.845297753806,-3683.8442219114054,2468.1378107885207,-5417.204302814607,1842.5487373906649
1380.0,-2350.7841114819707,3684.2696740954993,-5467.351259119307,-3709.5590026837394,2441.030122817639,-5411.985311131853,1842.546926137433
1385.0,-2380.79400243152,3661.516801636563,-5469.698341482666,-3735.166041538387,2413.8515365865906,-5406.609131576409,1842.5451099859963
1390.0,-2410.734709594061,3638.6575287032147,-5471.88647920107,-3760.6645964801783,2386.602842609446,-5401.075922823412,1842.5432888733567
1395.0,-2440.60536404868,3615.692521271209,-5473.915611253614,-3786.0539286876565,2359.284833410422,-5395.385848102248,1842.5414627371024
1400.0,-2470.405098938535,3592.622448367941,-5475.785681242784,-3811.333302534302,2331.8983035007623,-5389.539075191518,1842.5396315154292
1405.0,-2500.1330494959407,3569.447982052782,-5477.496637395792,-3836.5019856096947,2304.444049355532,-5383.535776413874,1842.5377951471658
1410.0,-2529.788353067367,3546.1697973973573,-5479.048432565788,-3861.5592487405315,2276.9228693904106,-5377.376128630734,1842.5359535717712
1415.0,-2559.3701491383845,3522.7885724657194,-5480.441024232927,-3886.5043660115857,2249.3355639383904,-5371.060313236851,1842.534106729359
1420.0,-2588.8775793585423,3499.304988294444,-5481.674374505307,-3911.3366147865613,2221.682935226432,-5364.588516154768,1842.53225456072
1425.0,-2618.3097875661806,3475.7197288726425,-5482.748450119779,-3936.0552757288356,2193.9657873520778,-5357.96092782913,1842.5303970073264
1430.0,-2647.66591981318,3452.033481121882,-5483.663222442603,-3960.6596328221144,2166.1849262600135,-5351.177743220871,1842.5285340113337
1435.0,-2676.945124389625,3428.246934876044,-5484.41866746999,-3985.148973390991,2138.3411597185586,-5344.239161801268,1842.526665515631
1440.0,-2706.14655184842,3404.360782861078,-5485.014765828496,-4009.5225881213983,2110.435297296142,-5337.145387545872,1842.524791463823
1445.0,-2735.269355029833,3380.3757206746864,-5485.451502775286,-4033.7797710809637,2082.468150337693,-5329.896628928299,1842.5229118002603
1450.0,-2764.3126890859594,3356.2924467659245,-5485.728868198267,-4057.919819739268,2054.440531941003,-5322.4930989138975,1842.5210264700538
1455.0,-2793.2757115051227,3332.1116624147176,-5485.846856616074,-4081.9420349879997,2026.3532569330425,-5314.935014953295,1842.5191354190829
1460.0,-2822.1575821362085,3307.834071711308,-5485.80546717794,-4105.845721160996,1998.2071418462267,-5307.222598975795,1842.5172385940016
1465.0,-2850.9574632129143,3283.460381535613,-5485.604703663414,-4129.630186054211,1970.0030048946137,-5299.356077382663,1842.5153359422814
1470.0,-2879.6745193779348,3258.991301536509,-5485.244574481951,-4153.294740945545,1941.7416659501084,-5291.335681040282,1842.5134274121872
1475.0,-2908.307917707079,3234.427544111037,-5484.725092672376,-4176.838700614606,1913.423946518551,-5283.161645273162,1842.5115129528308
1480.0,-2936.8568277332997,3209.7698243835325,-5484.0462759022,-4200.26138336234,1885.0506697158316,-5274.834209856855,1842.5095925141563
1485.0,-2965.3204214706625,3185.0188601846753,-5483.2081464668045,-4223.562111030562,1856.6226602439187,-5266.353619010704,1842.507666046956
1490.0,-2993.6978734382333,3160.175372030466,-5482.210731288504,-4246.740209021404,1828.14074436685,-5257.720121390498,1842.5057335028982
1495.0,-3021.9883606838835,3135.240083101129,-5481.0540619154535,-4269.795006316615,1799.6057498866935,-5248.933970080969,1842.5037948345264
1500.0,-3050.1910628080363,3110.2137192199384,-5479.738174520447,-4292.725835496814,1771.0185061194559,-5239.995422588191,1842.501849995286
1505.0,-3078.305161987313,3085.097008831968,-5478.263109899554,-4315.532032760572,1742.379843870959,-5230.904740831831,1842.4998989395265
1510.0,-3106.3298429981273,3059.8906829827692,-5476.628913470647,-4338.212937943442,1713.6905954126657,-5221.662191137282,1842.4979416225192
1515.0,-3134.2642932401736,3034.595475296984,-5474.835635271777,-4360.76789453684,1684.9515944574807,-5212.268044227673,1842.4959780004708
1520.0,-3162.107702759858,3009.2121219568726,-5472.883329959431,-4383.196249706844,1656.1636761354962,-5202.722575215737,1842.4940080305353
1525.0,-3189.85926427364,2983.741361680775,-5470.7720568066325,-4405.49735431288,1627.327676969718,-5193.026063595583,1842.4920316708212
1530.0,-3217.518173191291,2958.183935701513,-5468.5018797009425,-4427.670562926287,1598.4444348517313,-5183.178793234301,1842.4900488804233
1535.0,-3245.083627639086,2932.540587744696,-5466.0728671422885,-4449.715233848789,1569.5147890173575,-5173.181052363491,1842.4880596194062
1540.0,-3272.554828482889,2906.8120640069906,-5463.485092240691,-4471.630729130834,1540.5395800222495,-5163.033133570612,1842.4860638488426
1545.0,-3299.9309793511807,2880.9991131342904,-5460.738632713842,-4493.4164145898585,1511.5196497174732,-5152.735333790265,1842.4840615308117
1550.0,-3327.211286657989,2855.1024861998394,-5457.833570884549,-4515.071659828398,1482.455841225035,-5142.287954295292,1842.4820526284166
1555.0,-3354.394959625746,2829.1229366822686,-5454.769993678051,-4536.595838252127,1453.3489989133934,-5131.691300687809,1842.480037105788
1560.0,-3381.4812103080344,2803.061220443596,-5451.547992619202,-4557.988327087748,1424.1999683729257,-5120.945682890064,1842.4780149281164
1565.0,-3408.469253612296,2776.9180957071203,-5448.1676638295185,-4579.248507400801,1395.0095963913682,-5110.051415135204,1842.4759860616361
1570.0,-3435.3583073224036,2750.694323035285,-5444.6291080240935,-4600.375764113341,1365.778730929225,-5099.008815957912,1842.47395047366
1575.0,-3462.147592121183,2724.3906653074555,-5440.932430508382,-4621.36948602151,1336.5082210951427,-5087.818208184913,1842.4719081325804
1580.0,-3488.8363316128343,2698.007887697637,-5437.077741174848,-4642.229065812987,1307.1989171212522,-5076.479918925356,1842.4698590078817
1585.0,-3515.42375234526,2671.5467576521364,-5433.065154499485,-4662.953900084333,1277.8516703384946,-5064.994279561096,1842.4678030701516
1590.0,-3541.90908383232,2645.0080448671506,-5428.894789538202,-4683.543389358219,1248.4673331519043,-5053.361625736823,1842.465740291092
1595.0,-3568.291558575987,2618.392521266297,-5424.566769923073,-4703.996938100538,1219.0467590158612,-5041.582297350091,1842.4636706435385
1600.0,-3594.5704120884066,2591.7009609780916,-5420.081223858461,-4724.313954737384,1189.590802409342,-5029.656638541215,1842.4615941014592
1605.0,-3620.7448829138893,2564.9341403133417,-5415.43828411701,-4744.49385167195,1160.1003188111156,-5017.584997683057,1842.4595106399627
1610.0,-3646.8142126507933,2538.0928377425066,-5410.638088035497,-4764.536045301284,1130.5761646749213,-5005.367727370674,1842.4574202353253
1615.0,-3672.777645973309,2511.177833872986,-5405.680777510563,-4784.439956032921,1101.0191974046356,-4993.00518441087,1842.4553228649895
1620.0,-3698.6344306531905,2484.189911426336,-5400.566498994302,-4804.205008301436,1071.4302753293885,-4980.497729811603,1842.453218507575
1625.0,-3724.383817581342,2457.1298552154562,-5395.295403489732,-4823.830630584821,1041.8102576786866,-4967.845728771284,1842.451107142889
1630.0,-3750.025060789348,2429.9984521216948,-5389.8676465461185,-4843.316255420806,1012.1600045574862,-4955.049550667964,1842.448988751946
